name,yahoo_ticker,isin,country,exchange,sector,enabled
Hill & Smith,HILS.L,GB0004148124,GB,LSE,Industrials,True
Kier Group,KIE.L,GB0004927410,GB,LSE,Industrials,True
Morgan Sindall,MGNS.L,GB0006231168,GB,LSE,Industrials,True
Galliford Try,GFRD.L,GB00BKY40Q38,GB,LSE,Industrials,True
Costain Group,COST.L,GB0022933150,GB,LSE,Industrials,True
Renew Holdings,RNWH.L,GB0007423726,GB,LSE,Industrials,True
Speedy Hire,SDY.L,GB00B0TCQX62,GB,LSE,Industrials,True
VP,VP.L,GB0009372063,GB,LSE,Industrials,True
Ennstone,ENS.L,GB0003092540,GB,LSE,Materials,False
Ultra Electronics,ULE.L,GB0009197874,GB,LSE,Industrials,False
Chemring Group,CHG.L,GB0001743002,GB,LSE,Industrials,True
Senior,SNR.L,GB0007970527,GB,LSE,Industrials,True
Bodycote,BOY.L,GB0001023442,GB,LSE,Industrials,True
Trifast,TRI.L,GB0007409435,GB,LSE,Industrials,True
Vitesse Media,VIS.L,GB0009301572,GB,LSE,Industrials,False
Morgan Advanced Materials,MGAM.L,GB0003267689,GB,LSE,Materials,True
Victrex,VCT.L,GB0009292865,GB,LSE,Materials,True
Elementis,ELM.L,GB00BFMBM285,GB,LSE,Materials,True
Synthomer,SYNT.L,GB00B3FLWG20,GB,LSE,Materials,True
Croda International,CRDA.L,GB0002371834,GB,LSE,Materials,True
Johnson Matthey,JMAT.L,GB00BZ4BQC70,GB,LSE,Materials,True
John Wood Group,WG.L,GB00B5N0P849,GB,LSE,Energy,False
Kenmare Resources,KMR.L,IE00B0MR8584,GB,LSE,Materials,True
Hochschild Mining,HOC.L,GB00B1FW5029,GB,LSE,Materials,True
Pan African Resources,PAF.L,GB0004300496,GB,LSE,Materials,True
Target Healthcare REIT,THRL.L,GB00B6SK7P50,GB,LSE,Real Estate,True
Assura,AGR.L,GB00BVGBWW93,GB,LSE,Real Estate,False
Primary Health Properties,PHP.L,GB0006653024,GB,LSE,Real Estate,True
Grainger,GRI.L,GB0003535203,GB,LSE,Real Estate,True
Tritax Big Box REIT,BBOX.L,GB00BG49KP99,GB,LSE,Real Estate,True
Warehouse REIT,WHR.L,GB00BD2NCM38,GB,LSE,Real Estate,True
LondonMetric Property,LMP.L,GB00B4WFW713,GB,LSE,Real Estate,True
Safestore Holdings,SAFE.L,GB00B1HZF059,GB,LSE,Real Estate,True
Big Yellow Group,BYG.L,GB0002659561,GB,LSE,Real Estate,True
Shaftesbury,SHB.L,GB0008005795,GB,LSE,Real Estate,False
Great Portland Estates,GPE.L,GB00BJ0LF423,GB,LSE,Real Estate,True
CureVac,CVAC,NL0015436031,DE,NASDAQ,Healthcare,False
Eckert & Ziegler,EUZ.DE,DE0005659700,DE,XETRA,Healthcare,True
CompuGroup Medical,COP.DE,DE0005437305,DE,XETRA,Healthcare,False
Gerresheimer,GXI.DE,DE000A0LD6E6,DE,XETRA,Healthcare,True
PSI Software,PSAN.DE,DE000A0Z1JH9,DE,XETRA,Technology,True
Datagroup,D6H.DE,DE000A0H1GY2,DE,XETRA,Technology,True
Cancom SE,COK.DE,DE0005419105,DE,XETRA,Technology,True
Bechtle,BC8.DE,DE0005158703,DE,XETRA,Technology,True
Nagarro,NA9.DE,DE000A3H2201,DE,XETRA,Technology,True
Stratec,SBS.DE,DE000STRA555,DE,XETRA,Healthcare,True
Morphosys,MOR.DE,DE0006632003,DE,XETRA,Healthcare,False
Evotec,EVT.DE,DE0005664809,DE,XETRA,Healthcare,True
BioNTech,BNTX,US09075V1026,DE,NASDAQ,Healthcare,True
Formycon,FYB.DE,DE000A1EWVY8,DE,XETRA,Healthcare,True
Dermapharm,DMP.DE,DE000A2GS5D8,DE,XETRA,Healthcare,True
Medios AG,ILM1.DE,DE000A1MMCC8,DE,XETRA,Healthcare,True
Westwing,WWG.DE,DE000A2N4H07,DE,XETRA,Consumer Discretionary,False
windeln.de,WNDL.DE,DE000WNDL202,DE,XETRA,Consumer Discretionary,False
Home24,H24.DE,DE000A14KEB5,DE,XETRA,Consumer Discretionary,False
Fashionette,FSNT.DE,DE000A2QEFA1,DE,XETRA,Consumer Discretionary,False
RTL Group,RRTL.DE,LU0061462528,DE,XETRA,Communication Services,True
Stroer,SAX.DE,DE0007493991,DE,XETRA,Communication Services,True
New Work,NWRK.DE,DE000A161408,DE,XETRA,Technology,False
Xing,O1BC.DE,DE000XNG8888,DE,XETRA,Technology,False
Ionos Group,IOS.DE,DE000A3H2201,DE,XETRA,Technology,True
Kontoor Brands,KTB,US5002531073,US,NYSE,Consumer Discretionary,True
Oxford Metrics,OMG.L,GB0006702461,GB,LSE,Technology,True
Soitec,SOI.PA,FR0013227113,FR,EURONEXT,Technology,True
Eurofins Scientific,ERF.PA,LU0811272098,FR,EURONEXT,Healthcare,True
Sartorius Stedim Biotech,DIM.PA,FR0013154002,FR,EURONEXT,Healthcare,True
Guerbet,GBT.PA,FR0000032526,FR,EURONEXT,Healthcare,True
Virbac,VIRP.PA,FR0000031577,FR,EURONEXT,Healthcare,True
Elior Group,ELOR.PA,FR0011950732,FR,EURONEXT,Consumer Staples,False
Trigano,TRI.PA,FR0005691656,FR,EURONEXT,Consumer Discretionary,True
Interparfums,IPAR,US4588091035,FR,NASDAQ,Consumer Staples,True
Jacquet Metal Service,JCQ.PA,FR0000060402,FR,EURONEXT,Materials,True
Spie,SPIE.PA,FR0012757854,FR,EURONEXT,Industrials,True
Rexel,RXL.PA,FR0010451203,FR,EURONEXT,Industrials,True
Getlink,GET.PA,FR0010533075,FR,EURONEXT,Industrials,True
Groupe ADP,ADP.PA,FR0010340141,FR,EURONEXT,Industrials,True
GTT,GTT.PA,FR0011726835,FR,EURONEXT,Industrials,True
Voluntis,VTE.PA,FR0012596468,FR,EURONEXT,Technology,False
Believe,BLV.PA,FR0014003FE9,FR,EURONEXT,Communication Services,False
Verimatrix,VMX.PA,FR0010291245,FR,EURONEXT,Technology,True
OVH Groupe,OVH.PA,FR0014005HJ9,FR,EURONEXT,Technology,True
Wordline,WLN.PA,FR0011981968,FR,EURONEXT,Technology,True
Solocal Group,LOCAL.PA,FR0012938884,FR,EURONEXT,Technology,True
DBV Technologies,DBVT,US23306J1097,FR,NASDAQ,Healthcare,True
Genfit,GNFT,US37251B1008,FR,NASDAQ,Healthcare,False
Median Technologies,ALMDT.PA,FR0011049824,FR,EURONEXT,Healthcare,True
Lucibel,ALUCI.PA,FR0011884378,FR,EURONEXT,Consumer Discretionary,True
Voltalia,VLTSA.PA,FR0011981968,FR,EURONEXT,Utilities,True
Neoen,NEOEN.PA,FR0014005IU4,FR,EURONEXT,Utilities,False
Electricite de France,EDF.PA,FR0010242511,FR,EURONEXT,Utilities,False
Aena,AENA.MC,ES0105046009,ES,EURONEXT,Industrials,True
Red Electrica,REE.MC,ES0173093024,ES,EURONEXT,Utilities,False
Enagás,ENG.MC,ES0130960018,ES,EURONEXT,Utilities,True
Naturgy Energy,NTGY.MC,ES0116870314,ES,EURONEXT,Utilities,True
Siemens Gamesa,SGRE.MC,ES0143416115,ES,EURONEXT,Energy,False
Viscofan,VIS.MC,ES0184262212,ES,EURONEXT,Consumer Staples,True
Prosegur,PSG.MC,ES0175438003,ES,EURONEXT,Industrials,True
Applus Services,APPS.MC,ES0105022000,ES,EURONEXT,Industrials,False
Telecom Italia,TIT.MI,IT0003497168,IT,EURONEXT,Communication Services,True
Italgas,IG.MI,IT0005211237,IT,EURONEXT,Utilities,True
Iren,IRE.MI,IT0003027817,IT,EURONEXT,Utilities,True
Acea,ACE.MI,IT0001233417,IT,EURONEXT,Utilities,True
Inwit,INW.MI,IT0005090300,IT,EURONEXT,Communication Services,True
Banca Popolare Sondrio,BPSO.MI,IT0000784196,IT,EURONEXT,Financials,True
Credito Emiliano,CE.MI,IT0003121677,IT,EURONEXT,Financials,True
BPER Banca,BPE.MI,IT0000066123,IT,EURONEXT,Financials,True
Dovalue,DVA.MI,IT0005227675,IT,EURONEXT,Financials,False
Brunello Cucinelli,BC.MI,IT0004764699,IT,EURONEXT,Consumer Discretionary,True
Technogym,TGYM.MI,IT0004827508,IT,EURONEXT,Consumer Discretionary,True
De' Longhi,DLG.MI,IT0003115950,IT,EURONEXT,Consumer Discretionary,True
Fila,FIL.MI,IT0001478599,IT,EURONEXT,Consumer Discretionary,False
Brembo,BRE.MI,IT0003796171,IT,EURONEXT,Consumer Discretionary,True
Danieli & C,DAN.MI,IT0001466488,IT,EURONEXT,Industrials,True
Biesse Group,BSS.MI,IT0001419062,IT,EURONEXT,Industrials,True
Reply,REY.MI,IT0003268751,IT,EURONEXT,Technology,True
Engineering Ingegneria,ENG.MI,IT0003232417,IT,EURONEXT,Technology,False
Datalogic,DAL.MI,IT0003535267,IT,EURONEXT,Technology,True
El.En,ELN.MI,IT0001281416,IT,EURONEXT,Healthcare,True
Sogefi,SGF.MI,IT0000076091,IT,EURONEXT,Consumer Discretionary,True
Coherus BioSciences,CHRS,US19243A1051,US,NASDAQ,Healthcare,True
Arrowhead Pharma,ARWR,US04280A1097,US,NASDAQ,Healthcare,True
Protagonist Therapeutics,PTGX,US7437291095,US,NASDAQ,Healthcare,True
Bicycle Therapeutics,BCYC,GB00BKTGZW75,US,NASDAQ,Healthcare,True
Global Blood Therapeutics,GBT,US37958Q1031,US,NASDAQ,Healthcare,False
Travere Therapeutics,TVTX,US8946521081,US,NASDAQ,Healthcare,True
Kiniksa Pharma,KNSA,BMG527431017,US,NASDAQ,Healthcare,True
Aldeyra Therapeutics,ALDX,US01418Q1094,US,NASDAQ,Healthcare,True
ChemoCentryx,CCXI,US16380B4029,US,NASDAQ,Healthcare,True
Aurinia Pharmaceuticals,AUPH,CA0516521055,CA,NASDAQ,Healthcare,True
Praxis Precision Medicine,PRAX,US7401721094,US,NASDAQ,Healthcare,True
Imvax,IMVX,US45252B1026,US,NASDAQ,Healthcare,False
Longboard Pharma,LBPH,US54303M1027,US,NASDAQ,Healthcare,False
Zafgen,ZFGN,US9887691021,US,NASDAQ,Healthcare,False
Karyopharm Therapeutics,KPTI,US48383M1062,US,NASDAQ,Healthcare,True
Exelixis,EXEL,US30161Q1040,US,NASDAQ,Healthcare,True
Halozyme Therapeutics,HALO,US40637H1095,US,NASDAQ,Healthcare,True
Iovance Biotherapeutics,IOVA,US4627551013,US,NASDAQ,Healthcare,True
Avita Medical,RCEL,AU0000065749,US,NASDAQ,Healthcare,True
BioAtla,BCAB,US09060U1051,US,NASDAQ,Healthcare,True
Vincera Pharma,VINC,US9272041007,US,NASDAQ,Healthcare,True
iTeos Therapeutics,ITOS,BE0974338509,US,NASDAQ,Healthcare,False
Alector,ALEC,US01415T1043,US,NASDAQ,Healthcare,True
Prothena,PRTA,IE00B8H7GZ47,US,NASDAQ,Healthcare,True
Rigel Pharma,RIGL,US7664891015,US,NASDAQ,Healthcare,True
Corcept Therapeutics,CORT,US21833H1095,US,NASDAQ,Healthcare,True
Indevus Pharmaceuticals,INDV,US45329Y1038,US,NASDAQ,Healthcare,True
Spectrum Pharma,SPPI,US8481561071,US,NASDAQ,Healthcare,False
MannKind,MNKD,US56400D2080,US,NASDAQ,Healthcare,True
Esperion Therapeutics,ESPR,US2967311073,US,NASDAQ,Healthcare,True
FibroGen,FGEN,US31573T1034,US,NASDAQ,Healthcare,False
ACADIA Pharmaceuticals,ACAD,US0001441983,US,NASDAQ,Healthcare,True
Alkermes,ALKS,IE0001879082,US,NASDAQ,Healthcare,True
Intra-Cellular Therapies,ITCI,US4615361075,US,NASDAQ,Healthcare,False
Assertio Holdings,ASRT,US04570Y2073,US,NASDAQ,Healthcare,True
Prestige Consumer Hlth,PBH,US7408761010,US,NYSE,Healthcare,True
Phibro Animal Health,PAHC,US71742Q1067,US,NASDAQ,Healthcare,True
Globus Medical,GMED,US3795772082,US,NYSE,Healthcare,True
Ortho Clinical Dx,OCDX,LU2368119723,US,NASDAQ,Healthcare,False
NuVasive,NUVA,US6703461052,US,NASDAQ,Healthcare,False
Alphatec Holdings,ATEC,US02083P2011,US,NASDAQ,Healthcare,True
Rambus,RMBS,US7506521048,US,NASDAQ,Technology,True
Silicon Motion,SIMO,KYG8120N1068,US,NASDAQ,Technology,True
PCTEL,PCTI,US6935001028,US,NASDAQ,Technology,False
IRIDEX,IRIX,US4462981026,US,NASDAQ,Technology,True
Iteris,ITI,US4659491011,US,NASDAQ,Technology,False
Luna Innovations,LUNA,US5503931035,US,NASDAQ,Technology,True
OSI Systems,OSIS,US6706651058,US,NASDAQ,Technology,True
PCGE,PCGE,US2546871060,US,NASDAQ,Technology,False
Liqtech International,LIQT,US5360541082,US,NYSE,Industrials,True
Iterion Therapeutics,ITRN,US46586X1019,US,NASDAQ,Healthcare,True
LiveRamp Holdings,RAMP,US53814L1089,US,NYSE,Technology,True
Intellicheck,IDN,US4582711055,US,NASDAQ,Technology,True
Evolv Technology,EVLV,US30031D1046,US,NASDAQ,Technology,True
Samsara,IOT,US79621W1036,US,NYSE,Technology,True
Couchbase,BASE,US2225311058,US,NASDAQ,Technology,False
Agora,API,US00851L1007,US,NASDAQ,Technology,True
Weave Communications,WEAV,US94724J1051,US,NYSE,Technology,True
Jamf Holding,JAMF,US47077X1028,US,NASDAQ,Technology,False
Ping Identity,PING,US7237861012,US,NYSE,Technology,False
ForgeRock,FORG,US34608J2051,US,NYSE,Technology,False
Clearance Technologies,CLR,US18538T1060,US,NYSE,Technology,False
Hydrafacial,SKIN,US01588R1023,US,NASDAQ,Consumer Discretionary,True
Tattooed Chef,TTCF,US87670X1019,US,NASDAQ,Consumer Staples,False
AppHarvest,APPH,US03815P1021,US,NASDAQ,Consumer Staples,False
AeroFarms,ARFM,US00840A1097,US,NASDAQ,Consumer Staples,False
Albany International,AIN,US0116921069,US,NYSE,Industrials,True
Lydall,LDL,US5503901027,US,NYSE,Industrials,False
Insteel Industries,IIIN,US4577061090,US,NYSE,Industrials,True
Encore Wire,WIRE,US2927491028,US,NASDAQ,Materials,False
Olympic Steel,ZEUS,US6813571069,US,NASDAQ,Materials,False
Worthington Industries,WOR,US9823281001,US,NYSE,Materials,True
Mueller Industries,MLI,US6237851049,US,NYSE,Materials,True
Advanced Drainage,WMS,US00790R1041,US,NYSE,Materials,True
Northwest Steel Fab,NWSF,US6671851038,US,OTC,Materials,False
Core Molding,CMT,US2185221044,US,NYSE,Materials,True
UFP Technologies,UFPT,US9027421018,US,NASDAQ,Materials,True
Ultralife,ULBI,US9035461093,US,NASDAQ,Technology,True
CUI Global,CUIG,US1265351056,US,NASDAQ,Technology,False
Power Solutions Int'l,PSIX,US7393211009,US,NASDAQ,Industrials,True
Mesa Air Group,MESA,US5908651097,US,NASDAQ,Industrials,False
Air Lease,AL,US00912X3026,US,NYSE,Industrials,False
Willis Lease Finance,WLFC,US9703981005,US,NASDAQ,Industrials,True
Atlas Air Worldwide,AAWW,US04958L1044,US,NASDAQ,Industrials,False
Moog,MOG-A,US6153641040,US,NYSE,Industrials,True
CPI Aerostructures,CVU,US1260531083,US,NYSE,Industrials,True
Ducommun,DCO,US2640031040,US,NYSE,Industrials,True
Kaman Corporation,KAMN,US4836801011,US,NASDAQ,Industrials,False
AAR Corp,AIR,US0003981062,US,NYSE,Industrials,True
Triumph Group,TGI,US8965171027,US,NYSE,Industrials,False
Spirit AeroSystems,SPR,US8485741099,US,NYSE,Industrials,False
Hexcel,HXL,US4282911084,US,NYSE,Materials,True
NN,NNBR,US6293225036,US,NASDAQ,Industrials,True
AeroGrow International,AERO,US0077861000,US,OTC,Consumer Staples,True
Americold Realty,COLD,US03064D1081,US,NYSE,Real Estate,True
EastGroup Properties,EGP,US2773141017,US,NYSE,Real Estate,True
STAG Industrial,STAG,US85254J1025,US,NYSE,Real Estate,True
Rexford Industrial,REXR,US7620911000,US,NYSE,Real Estate,True
Terreno Realty,TRNO,US8806440503,US,NYSE,Real Estate,True
Modiv Industrial,MDV,US60840M1036,US,NYSE,Real Estate,True
Global Net Lease,GNL,US37953T1016,US,NYSE,Real Estate,True
W. P. Carey,WPC,US92936U1097,US,NYSE,Real Estate,True
Spirit Realty Capital,SRC,US84861T1060,US,NYSE,Real Estate,False
STORE Capital,STOR,US86183P1021,US,NYSE,Real Estate,False
National Retail Props,NNN,US6374171063,US,NYSE,Real Estate,True
Agree Realty,ADC,US0084921008,US,NYSE,Real Estate,True
Essential Properties,EPRT,US29670W1062,US,NYSE,Real Estate,True
Broadstone Net Lease,BNL,US11135E1010,US,NYSE,Real Estate,True
Four Corners Property,FCPT,US3510601097,US,NYSE,Real Estate,True
Lumen Technologies,LUMN,US5502411037,US,NYSE,Communication Services,True
Iridium Communications,IRDM,US46269C1027,US,NASDAQ,Communication Services,True
EchoStar,SATS,US2787681061,US,NASDAQ,Communication Services,True
Liberty Broadband,LBRDA,US5303073082,US,NASDAQ,Communication Services,True
Liberty TripAdvisor,LTRPA,US5302872024,US,NASDAQ,Communication Services,False
Vonage Holdings,VG,US9289681082,US,NASDAQ,Communication Services,True
LiveXchange,LIVX,US5388591003,US,NASDAQ,Communication Services,False
EW Scripps,SSP,US8117522027,US,NASDAQ,Communication Services,True
Gray Television,GTN,US3899181009,US,NYSE,Communication Services,True
Nexstar Media,NXST,US65346E1029,US,NASDAQ,Communication Services,True
Sinclair Broadcast,SBGI,US8293101038,US,NASDAQ,Communication Services,True
Entravision Comms,EVC,US29382T1025,US,NYSE,Communication Services,True
iHeartMedia,IHRT,US44931V1080,US,NASDAQ,Communication Services,True
Audacy,AUD,US05059P1011,US,NYSE,Communication Services,False
Cumulus Media,CMLS,US2311631090,US,NASDAQ,Communication Services,False
Atoss Software,AOF.DE,DE0005104400,DE,XETRA,Technology,True
init innovation,INIT.DE,DE0005759007,DE,XETRA,Technology,False
Nexus AG,NXU.DE,DE0005220909,DE,XETRA,Healthcare,False
Pfeiffer Vacuum,PFV.DE,DE0006916604,DE,XETRA,Industrials,True
Verbio,VBK.DE,DE000A0JE8E5,DE,XETRA,Energy,True
SFC Energy,F3C.DE,DE0007568578,DE,XETRA,Energy,True
Energiekontor,EKT.DE,DE0005313506,DE,XETRA,Energy,True
PNE AG,PNE3.DE,DE000A0JBPG2,DE,XETRA,Energy,True
Steico,ST5.DE,DE000A0LR936,DE,XETRA,Materials,True
Zeal Network,TIMA.DE,DE000ZEAL241,DE,XETRA,Consumer Discretionary,True
PATRIZIA,PAT.DE,DE0007461006,DE,XETRA,Real Estate,True
DIC Asset,DIC.DE,DE000A1X3XX4,DE,XETRA,Real Estate,False
Aroundtown,AT1.DE,LU1673108939,DE,XETRA,Real Estate,True
Grand City Properties,GYC.DE,LU0775917882,DE,XETRA,Real Estate,True
LEG Immobilien,LEG.DE,DE000LEG1110,DE,XETRA,Real Estate,True
Vonovia,VNA.DE,DE000A1ML7J1,DE,XETRA,Real Estate,True
Deutsche Wohnen,DWNI.DE,DE000A0HN5C6,DE,XETRA,Real Estate,True
TAG Immobilien,TEG.DE,DE0008303504,DE,XETRA,Real Estate,True
Alstria Office,AOX.DE,DE000A0LD2U1,DE,XETRA,Real Estate,False
Hamborner REIT,HABA.DE,DE0006013006,DE,XETRA,Real Estate,True
Instone Real Estate,INS.DE,DE000A2NBX80,DE,XETRA,Real Estate,True
Adler Group,ADJ.DE,LU1250154413,DE,XETRA,Real Estate,True
Ceconomy,CEC.DE,DE0007257503,DE,XETRA,Consumer Discretionary,True
Metro AG,B4B3.DE,DE0007257503,DE,XETRA,Consumer Staples,False
Douglas,DOU.DE,DE000A1YHHQ1,DE,XETRA,Consumer Discretionary,True
Bike24,BIKE.DE,DE000A2YN371,DE,XETRA,Consumer Discretionary,True
Global Fashion Group,GFG.DE,LU2010095458,DE,XETRA,Consumer Discretionary,True
Hella,HLE.DE,DE000A13SX22,DE,XETRA,Consumer Discretionary,True
Leoni,LEO.DE,DE0005408884,DE,XETRA,Consumer Discretionary,False
Schaeffler,SHA.DE,DE000SHA0159,DE,XETRA,Consumer Discretionary,False
Aareal Bank,ARL.DE,DE0005408116,DE,XETRA,Financials,False
Oldenburgische Landes,OLB.DE,DE000A2ND2U0,DE,XETRA,Financials,False
Bayerische Landesbank,BLB.DE,DE0008404200,DE,XETRA,Financials,False
ASM International,ASM.AS,NL0000334118,NL,EURONEXT,Technology,True
BE Semiconductor,BESI.AS,NL0000339760,NL,EURONEXT,Technology,True
Beter Bed,BBED.AS,NL0009169515,NL,EURONEXT,Consumer Discretionary,False
Kendrion,KENDR.AS,NL0000395016,NL,EURONEXT,Industrials,True
Sligro Food Group,SLIGR.AS,NL0000817179,NL,EURONEXT,Consumer Staples,True
Van Lanschot Kempen,VLK.AS,NL0000302636,NL,EURONEXT,Financials,True
Accsys Technologies,AXS.AS,GB0002438079,NL,EURONEXT,Materials,True
Ctac NV,CTAC.AS,NL0000345385,NL,EURONEXT,Technology,True
PostNL,PNL.AS,NL0009739416,NL,EURONEXT,Industrials,True
Aperam,APAM.AS,LU0569974404,NL,EURONEXT,Materials,True
Alfen,ALFEN.AS,NL0011872650,NL,EURONEXT,Technology,True
CM.com,CMCOM.AS,NL0013296455,NL,EURONEXT,Technology,True
Fagron,FAGR.BR,BE0003874915,NL,EURONEXT,Healthcare,True
Burckhardt Compression,BCHN.SW,CH0025536027,CH,SIX,Industrials,True
Bossard Holding,BOSN.SW,CH0023549198,CH,SIX,Industrials,True
Bucher Industries,BUCN.SW,CH0002432437,CH,SIX,Industrials,True
Georg Fischer,FI-N.SW,CH0016268360,CH,SIX,Industrials,False
Interroll,INRN.SW,CH0006372152,CH,SIX,Industrials,True
OC Oerlikon,OERL.SW,CH0010570759,CH,SIX,Industrials,True
Sulzer,SUN.SW,CH0038388911,CH,SIX,Industrials,True
Meyer Burger,MBTN.SW,CH0108503795,CH,SIX,Energy,False
Molecular Partners,MOLN.SW,CH0152313118,CH,SIX,Healthcare,True
ObsEva,OBSV,CH0341672732,CH,NASDAQ,Healthcare,False
Relief Therapeutics,RLF,CH0100191136,CH,OTC,Healthcare,False
Crispr Therapeutics,CRSP,CH0334081137,CH,NASDAQ,Healthcare,True
Speedel Pharma,SPED.SW,CH0025999302,CH,SIX,Healthcare,False
Perion Network,PERI,IL0011237877,IL,NASDAQ,Technology,True
CyberArk Software,CYBR,IL0011259005,IL,NASDAQ,Technology,False
Check Point Software,CHKP,IL0010824113,IL,NASDAQ,Technology,True
Amdocs,DOX,GG00B5LMGG05,IL,NASDAQ,Technology,True
NICE Systems,NICE,IL0002902656,IL,NASDAQ,Technology,True
Radware,RDWR,IL0010823188,IL,NASDAQ,Technology,True
ECI Telecom,ECILF,IL0010813155,IL,OTC,Technology,False
Sapiens International,SPNS,IL0007070071,IL,NASDAQ,Technology,False
MIND C.T.I.,MNDO,IL0010822446,IL,NASDAQ,Technology,True
AudioCodes,AUDC,IL0010824111,IL,NASDAQ,Technology,True
Silicom,SILC,IL0010823161,IL,NASDAQ,Technology,True
Allot,ALLT,IL0010823145,IL,NASDAQ,Technology,True
Ceragon Networks,CRNT,IL0010818541,IL,NASDAQ,Technology,True
Tower Semiconductor,TSEM,IL0010823206,IL,NASDAQ,Technology,True
Nova Measuring,NVMI,IL0010849108,IL,NASDAQ,Technology,True
Cellebrite DI,CLBT,IL0011857132,IL,NASDAQ,Technology,True
Marpai,MRAI,US57156X1081,US,NASDAQ,Healthcare,True
Fiverr International,FVRR,IL0011582033,IL,NYSE,Technology,True
Lemonade,LMND,IL0011612110,IL,NYSE,Technology,True
SolarEdge Technologies,SEDG,IL0011313 149,IL,NASDAQ,Technology,True
Sievert Logistics,SLG.DE,DE000A1C5H00,DE,XETRA,Industrials,False
Pivotal Investment,PIIC.U,CA7261611087,CA,TSX,Financials,False
Total Energy Services,TOT.TO,CA8910911019,CA,TSX,Energy,True
Gear Energy,GXE.TO,CA3687651019,CA,TSX,Energy,False
Surge Energy,SGY.TO,CA8689941013,CA,TSX,Energy,True
Perpetual Energy,PMT.TO,CA71424F1021,CA,TSX,Energy,False
Crew Energy,CR.TO,CA2264171097,CA,TSX,Energy,False
Advantage Energy,AAV.TO,CA00762Q1010,CA,TSX,Energy,True
Peyto Exploration,PEY.TO,CA7170011035,CA,TSX,Energy,True
Cardinal Energy,CJ.TO,CA14148K1012,CA,TSX,Energy,True
Gran Tierra Energy,GTE,CA3843891030,CA,NYSE,Energy,True
Birchcliff Energy,BIR.TO,CA09001A1012,CA,TSX,Energy,True
Tamarack Valley Energy,TVE.TO,CA87561A1049,CA,TSX,Energy,True
Spartan Delta,SDE.TO,CA84652W1023,CA,TSX,Energy,True
Painted Pony Energy,PONY.TO,CA69479Q1018,CA,TSX,Energy,False
Enerplus,ERF.TO,CA2926571028,CA,TSX,Energy,False
Vermilion Energy,VET,CA9236311092,CA,NYSE,Energy,True
Storm Exploration,SEO.TO,CA8618411023,CA,TSX,Energy,False
Whitecap Resources,WCP.TO,CA9632641023,CA,TSX,Energy,True
InPlay Oil Corp,IPO.TO,CA4574571014,CA,TSX,Energy,True
Razor Energy,RZE.V,CA7557801020,CA,TSX,Energy,False
Pine Cliff Energy,PNE.TO,CA7230341091,CA,TSX,Energy,True
Baytex Energy,BTE,CA07317Q1090,CA,NYSE,Energy,True
Crescent Point Energy,CPG,CA2261731010,CA,NYSE,Energy,False
Canacol Energy,CNE.TO,CA1344531077,CA,TSX,Energy,False
Alvopetro Energy,ALV.V,CA0311972021,CA,TSX,Energy,True
Hemisphere Media,HMTV,US4237721016,US,NASDAQ,Communication Services,False
Photronics,PLAB,US7193191044,US,NASDAQ,Technology,True
Cohu,COHU,US1924561023,US,NASDAQ,Technology,True
PDF Solutions,PDFS,US69318B1061,US,NASDAQ,Technology,True
FormFactor,FORM,US3462451081,US,NASDAQ,Technology,True
Onto Innovation,ONTO,US6833181081,US,NYSE,Technology,True
Axcelis Technologies,ACLS,US0547242080,US,NASDAQ,Technology,True
MKS Instruments,MKSI,US5530151012,US,NASDAQ,Technology,True
Ultra Clean Holdings,UCTT,US9038841020,US,NASDAQ,Technology,True
Ichor Holdings,ICHR,SG9999001741,US,NASDAQ,Technology,True
Entegris,ENTG,US29362U1043,US,NASDAQ,Technology,True
CMC Materials,CCMP,US12548X1019,US,NASDAQ,Technology,False
Impinj,PI,US4530521016,US,NASDAQ,Technology,True
CML Microsystems,CML.L,GB0002044065,GB,LSE,Technology,True
IQE,IQE.L,GB0009131636,GB,LSE,Technology,True
Xaar,XAR.L,GB0009846425,GB,LSE,Technology,True
discoverIE Group,DSCV.L,GB0002721278,GB,LSE,Technology,True
Volex,VLX.L,GB00B129ZY88,GB,LSE,Technology,True
TT Electronics,TTG.L,GB0009619922,GB,LSE,Technology,True
XP Power,XPP.L,GB00B9X0GR96,GB,LSE,Technology,True
RWS Holdings,RWS.L,GB00BVFCZV34,GB,LSE,Industrials,True
Alpha FX Group,AFX.L,GB00BYMK4250,GB,LSE,Financials,False
Clipper Logistics,CLG.L,GB00B9N5B073,GB,LSE,Industrials,False
AJ Bell,AJB.L,GB00BF8Q6K64,GB,LSE,Financials,True
Hargreaves Lansdown,HL.L,GB00B1VZ0M25,GB,LSE,Financials,False
IG Group,IGG.L,GB00B06QFB75,GB,LSE,Financials,True
CMC Markets,CMCX.L,GB00B0116S34,GB,LSE,Financials,True
Plus500,PLUS.L,IL0011284465,GB,LSE,Financials,True
Quilter,QLT.L,JE00BD3QJR55,GB,LSE,Financials,True
Rathbones,RAT.L,GB00B16S6B43,GB,LSE,Financials,True
Brooks Macdonald,BRK.L,GB0001554854,GB,LSE,Financials,True
FinnCap Group,FCAP.L,GB00BMQX3F73,GB,LSE,Financials,False
IntegraFin,IHP.L,GB00BF8G7662,GB,LSE,Financials,True
Liontrust Asset Mgmt,LIO.L,GB00BMP3P615,GB,LSE,Financials,True
